date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
1/15/2023,2023,0,,LAC,HOU,1471.947216,1312.003582,0.8170303332380406,0.18296966676195936,1477.081337,1306.869461,,,,,,,1493.109675,1257.859587,0.856329021,0.143670979,121,100,7,9,8
1/15/2023,2023,0,,CHI,GSW,1481.81235,1538.768262,0.561630424,0.43836957559102596,1492.713316,1527.867297,,,,,,,1477.286342,1566.208292,0.490363418,0.509636582,132,118,59,62,61
1/15/2023,2023,0,,BRK,OKC,1611.454032,1511.01093,0.760212201,0.23978779920999205,1592.662496,1529.802466,,,,,,,1542.608179,1460.095367,0.712621347,0.287378653,102,112,51,12,32
1/15/2023,2023,0,,SAS,SAC,1351.733382,1502.011173,0.428145321,0.571854679,1341.647131,1512.097425,,,,,,,1351.895476,1503.933067,0.404948874,0.595051126,119,132,22,31,27
1/15/2023,2023,0,,DEN,ORL,1613.894056,1402.917009,0.8569429421472934,0.14305705785270662,1615.174948,1401.636117,,,,,,,1629.310755,1403.478402,0.876350862,0.123649138,119,116,54,1,28
1/15/2023,2023,0,,POR,DAL,1446.585223,1525.522613,0.5302744530880887,0.46972554691191126,1460.117783,1511.990052,,,,,,,1502.077046,1328.25015,0.803939453,0.196060547,140,123,18,27,23
1/15/2023,2023,0,,LAL,PHI,1493.872195,1568.493303,0.53645834,0.46354166,1489.445689,1572.919808,,,,,,,1400.776048,1604.471244,0.385059858,0.614940142,112,113,49,34,42
1/16/2023,2023,0,,CHO,BOS,1393.220505,1663.926665,0.2723635769211999,0.7276364230788002,1387.643558,1669.503612,,,,,,,1399.538422,1675.455118,0.241352124,0.758647876,118,130,61,3,32
1/16/2023,2023,0,,MIL,IND,1519.965471,1475.076054,0.6972107114588905,0.30278928854110954,1526.614764,1468.426761,,,,,,,1488.318419,1437.73896,0.666287231,0.333712769,132,119,35,36,36
1/16/2023,2023,0,,CLE,NOP,1566.119766,1589.039264,0.6091429409328216,0.3908570590671784,1573.760835,1581.398195,,,,,,,1572.521424,1536.731511,0.652097194,0.347902806,113,103,72,9,41
1/16/2023,2023,0,,NYK,TOR,1579.532567,1477.615318,0.76175567,0.23824433,1570.752964,1486.394921,,,,,,,1574.010877,1531.17752,0.594510969,0.405489031,121,123,71,62,67
1/16/2023,2023,0,,WAS,GSW,1475.332021,1527.867297,0.5678854262421138,0.4321145737578862,1463.840258,1539.359059,,,,,,,1468.353797,1560.148972,0.541540195,0.458459805,118,127,56,62,59
1/16/2023,2023,0,,ATL,MIA,1494.497756,1559.101621,0.5507636257401655,0.44923637425983454,1502.430634,1551.168742,,,,,,,1526.409604,1553.174598,0.57447437,0.42552563,121,113,67,68,68
1/16/2023,2023,0,,MIN,UTA,1495.193843,1504.368522,0.6278098788939346,0.3721901211060654,1489.721088,1509.841277,,,,,,,1504.701126,1469.570845,0.665137912,0.334862088,125,126,45,85,65
1/16/2023,2023,0,,MEM,PHO,1653.147021,1507.310046,0.804577181,0.19542281897746205,1660.288381,1500.168687,,,,,,,1646.935847,1456.137098,0.821666042,0.178333958,136,106,69,14,42
1/16/2023,2023,0,,LAL,HOU,1489.445689,1306.869461,0.8357087671765734,0.16429123282342661,1491.878931,1304.43622,,,,,,,1426.258305,1276.765506,0.782220468,0.217779532,140,132,5,9,7
1/17/2023,2023,0,,MIL,TOR,1526.614764,1486.394921,0.6915061856578285,0.3084938143421715,1531.651578,1481.358107,,,,,,,1493.074438,1534.971495,0.555046959,0.444953041,130,122,57,35,46
1/17/2023,2023,0,,SAS,BRK,1341.647131,1592.662496,0.2953969976495478,0.7046030023504521,1356.199904,1578.109723,,,,,,,1340.735482,1495.572882,0.402104577,0.597895423,106,98,19,2,11
1/17/2023,2023,0,,DEN,POR,1615.174948,1460.117783,0.812787759,0.18721224102006995,1618.201896,1457.090835,,,,,,,1625.002515,1508.570919,0.798896995,0.201103005,122,113,76,22,49
1/17/2023,2023,0,,LAC,PHI,1477.081337,1572.919808,0.5059886347410492,0.49401136525895084,1466.544446,1583.456698,,,,,,,1551.557543,1604.317393,0.528588458,0.471411542,110,120,79,43,61
1/18/2023,2023,0,,NYK,WAS,1570.752964,1463.840258,0.7669351093088791,0.2330648906911209,1550.512562,1484.08066,,,,,,,1574.967103,1483.337219,0.719569976,0.280430024,105,116,62,41,52
1/18/2023,2023,0,,DAL,ATL,1511.990052,1502.430634,0.6526424341165279,0.3473575658834721,1499.00046,1515.420227,,,,,,,1554.693671,1539.921946,0.617956084,0.382043916,122,130,70,53,62
1/18/2023,2023,0,,HOU,CHO,1304.43622,1387.643558,0.5241477823034089,0.47585221769659114,1296.958514,1395.121264,,,,,,,1275.89635,1399.763508,0.420525395,0.579474605,117,122,3,0,2
1/18/2023,2023,0,,OKC,IND,1529.802466,1468.426761,0.7168628704457661,0.28313712955423387,1538.017611,1460.211617,,,,,,,1469.497139,1439.375397,0.650345841,0.349654159,126,106,32,51,42
1/18/2023,2023,0,,NOP,MIA,1581.398195,1551.168742,0.6791048260574256,0.3208951739425744,1551.502757,1581.06418,,,,,,,1532.07428,1574.047055,0.536594409,0.463405591,98,124,71,25,48
1/18/2023,2023,0,,MEM,CLE,1660.288381,1573.760835,0.7453072948418181,0.2546927051581819,1662.079933,1571.969283,,,,,,,1673.579301,1545.825632,0.76422282,0.23577718,115,114,87,6,47
1/18/2023,2023,0,,UTA,LAC,1509.841277,1466.544446,0.695271852,0.30472814765493395,1519.720581,1456.665143,,,,,,,1517.761508,1415.348858,0.812763363,0.187236637,126,103,36,54,45
1/18/2023,2023,0,,DEN,MIN,1618.201896,1489.721088,0.7883888857730971,0.21161111422690293,1620.464872,1487.458112,,,,,,,1622.361326,1472.969954,0.784716269,0.215283731,122,118,69,25,47
1/18/2023,2023,0,,LAL,SAC,1491.878931,1512.097425,0.6128384383123905,0.3871615616876095,1482.665322,1521.311034,,,,,,,1428.052448,1462.619414,0.56506033,0.43493967,111,116,29,78,54
1/19/2023,2023,1,,DET,CHI,1363.143712,1492.713316,0.3217234883920555,0.6782765116079446,1354.264114,1501.592914,,,,,,,1341.82595,1494.930878,0.292899593,0.707100407,108,126,19,12,16
1/19/2023,2023,0,,BOS,GSW,1669.503612,1539.359059,0.7899822694801099,0.21001773051989014,1671.486744,1537.375927,,,,,,,1681.076176,1578.227735,0.728462628,0.271537372,121,118,91,30,61
1/19/2023,2023,0,,MIN,TOR,1487.458112,1481.358107,0.6481143144566393,0.35188568554336075,1490.592586,1478.223633,,,,,,,1472.654972,1532.794425,0.455933794,0.544066206,128,126,51,66,59
1/19/2023,2023,0,,PHO,BRK,1500.168687,1578.109723,0.5317028135872223,0.46829718641277773,1506.645555,1571.632855,,,,,,,1435.351668,1544.884033,0.454399252,0.545600748,117,112,46,33,40
1/19/2023,2023,0,,POR,PHI,1457.090835,1583.456698,0.4621291423435257,0.5378708576564744,1447.697461,1592.850072,,,,,,,1487.356093,1613.240404,0.420831545,0.579168455,95,105,70,36,53
1/20/2023,2023,0,,ORL,NOP,1401.636117,1551.502757,0.42872489340773773,0.5712751065922623,1416.217225,1536.921649,,,,,,,1408.049571,1535.441419,0.411545717,0.588454283,123,110,38,8,23
1/20/2023,2023,0,,CLE,GSW,1571.969283,1537.375927,0.6845543491438751,0.31544565085612486,1560.104838,1549.240373,,,,,,,1542.436019,1300.589814,0.890490263,0.109509737,114,120,18,8,13
1/20/2023,2023,0,,DAL,MIA,1499.00046,1581.06418,0.5257894744867113,0.4742105255132887,1516.926275,1563.138364,,,,,,,1569.631127,1582.955163,0.590673117,0.409326883,115,90,79,43,61
1/20/2023,2023,0,,ATL,NYK,1515.420227,1550.512562,0.5923378890251814,0.40766211097481864,1525.855453,1540.077336,,,,,,,1548.074239,1537.82938,0.626869169,0.373130831,139,124,68,79,74
1/20/2023,2023,0,,SAS,LAC,1356.199904,1456.665143,0.49933046876311055,0.5006695312368894,1349.174567,1463.69048,,,,,,,1351.090742,1523.302607,0.374276807,0.625723193,126,131,24,23,24
1/20/2023,2023,0,,DEN,IND,1620.464872,1460.211617,0.8172966259505581,0.18270337404944192,1625.92942,1454.747069,,,,,,,1462.026545,1432.472466,0.703214518,0.296785482,134,111,29,21,25
1/20/2023,2023,0,,UTA,BRK,1519.720581,1571.632855,0.5687652558812433,0.43123474411875673,1506.693669,1584.659766,,,,,,,1530.738929,1542.496025,0.699062569,0.300937431,106,117,66,31,49
1/20/2023,2023,0,,SAC,OKC,1521.311034,1538.017611,0.6176240109131189,0.3823759890868811,1526.356666,1532.971978,,,,,,,1512.472335,1479.778636,0.652481136,0.347518864,118,113,49,72,61
1/20/2023,2023,0,,LAL,MEM,1482.665322,1662.079933,0.38766279353475697,0.612337206,1487.951165,1656.794089,,,,,,,1430.364041,1661.67234,0.297983998,0.702016002,122,121,66,26,46
1/21/2023,2023,0,,TOR,BOS,1478.223633,1671.486744,0.36891701951313854,0.6310829804868614,1474.906046,1674.804331,,,,,,,1521.160237,1646.233461,0.423202133,0.576797867,104,106,80,29,55
1/21/2023,2023,0,,WAS,ORL,1484.08066,1416.217225,0.724381317,0.27561868256812505,1492.041067,1408.256818,,,,,,,1492.336112,1412.402594,0.760241289,0.239758711,138,118,30,9,20
1/21/2023,2023,0,,CLE,MIL,1560.104838,1531.651578,0.6768726006967846,0.32312739930321543,1566.924039,1524.832377,,,,,,,1546.034737,1500.207788,0.610762471,0.389237529,114,102,60,7,34
1/21/2023,2023,0,,ATL,CHO,1525.855453,1395.121264,0.7905448506377525,0.20945514936224752,1513.592467,1407.38425,,,,,,,1557.726571,1368.164113,0.787364404,0.212635596,118,122,33,11,22
1/21/2023,2023,0,,MIN,HOU,1490.592586,1296.958514,0.8442627664887986,0.1557372335112014,1493.047701,1294.503399,,,,,,,1484.310719,1287.724516,0.834623376,0.165376624,113,104,10,11,11
1/21/2023,2023,0,,PHO,IND,1506.645555,1454.747069,0.7056599993436163,0.29434000065638366,1510.33944,1451.053184,,,,,,,1405.959713,1427.216582,0.65171518,0.34828482,112,107,20,58,39
1/21/2023,2023,0,,SAC,PHI,1526.356666,1592.850072,0.5480709279068618,0.45192907209313815,1520.914375,1598.292363,,,,,,,1516.872564,1502.0953,0.560668676,0.439331324,127,129,55,34,45
1/22/2023,2023,0,,DAL,LAC,1516.926275,1463.69048,0.7072564057945981,0.29274359420540186,1496.191396,1484.425359,,,,,,,1571.838866,1520.484351,0.675425416,0.324574584,98,112,69,69,69
1/22/2023,2023,0,,MIA,NOP,1563.138364,1536.921649,0.6740503343893856,0.32594966561061445,1566.883098,1533.176916,,,,,,,1569.027712,1528.370319,0.647637568,0.352362432,100,96,70,29,50
1/22/2023,2023,0,,TOR,NYK,1474.906046,1540.077336,0.54995532,0.45004467983684304,1483.429864,1531.553519,,,,,,,1540.877149,1500.981439,0.600923136,0.399076864,125,116,59,66,63
1/22/2023,2023,0,,DEN,OKC,1625.92942,1532.971978,0.7522693409649261,0.24773065903507385,1617.332643,1541.568755,,,,,,,1463.702101,1481.324151,0.646792167,0.353207833,99,101,39,26,33
1/22/2023,2023,0,,PHO,MEM,1510.33944,1656.794089,0.43354195242213955,0.5664580475778604,1516.024828,1651.108702,,,,,,,1518.393956,1656.095627,0.358135769,0.641864231,112,110,81,27,54
1/22/2023,2023,0,,GSW,BRK,1549.240373,1584.659766,0.5918831870944926,0.4081168129055074,1541.345936,1592.554203,,,,,,,1557.702802,1553.067698,0.593875663,0.406124337,116,120,72,30,51
1/22/2023,2023,0,,POR,LAL,1447.697461,1487.951165,0.5851442011888494,0.41485579881115064,1435.734268,1499.914358,,,,,,,1497.356587,1431.308657,0.694336433,0.305663567,112,121,35,62,49
1/23/2023,2023,0,,ORL,BOS,1408.256818,1674.804331,0.27713363323995116,0.7228663667600488,1430.713464,1652.347685,,,,,,,1408.552835,1660.118494,0.263891289,0.736108711,113,98,60,5,33
1/23/2023,2023,0,,DET,MIL,1354.264114,1524.832377,0.399817981,0.600182019,1341.865804,1537.230686,,,,,,,1331.268632,1563.760277,0.282400336,0.717599664,130,150,26,1,14
1/23/2023,2023,0,,HOU,MIN,1294.503399,1493.047701,0.3618677806391937,0.6381322193608063,1304.253613,1483.297487,,,,,,,1284.128653,1495.811052,0.30790486,0.69209514,119,114,10,24,17
1/23/2023,2023,0,,CHI,ATL,1501.592914,1513.592467,0.6240023629997734,0.3759976370002266,1509.3288,1505.856581,,,,,,,1505.809051,1579.663885,0.494489134,0.505510866,111,100,68,84,76
1/23/2023,2023,0,,UTA,CHO,1506.693669,1407.38425,0.7590205596415159,0.24097944035848406,1513.02468,1401.053239,,,,,,,1520.0186,1384.324649,0.812143246,0.187856754,120,102,30,16,23
1/23/2023,2023,0,,POR,SAS,1435.734268,1349.174567,0.7453424293892792,0.2546575706107208,1442.993555,1341.915281,,,,,,,1488.152403,1348.163807,0.733336211,0.266663789,147,127,19,11,15
1/23/2023,2023,0,,SAC,MEM,1520.914375,1651.108702,0.4566559372485729,0.5433440627514271,1547.018253,1625.004825,,,,,,,1520.388473,1598.312866,0.561654059,0.438345941,133,100,73,42,58
1/24/2023,2023,0,,IND,CHI,1451.053184,1509.3288,0.5597592048841531,0.4402407951158469,1457.641784,1502.740199,,,,,,,1422.060349,1511.096041,0.537412128,0.462587872,116,110,36,76,56
1/24/2023,2023,0,,MIA,BOS,1566.883098,1652.347685,0.5209059442537571,0.47909405574624286,1572.178385,1647.052398,,,,,,,1573.793916,1665.311165,0.53824473,0.46175527,98,95,89,25,57
1/24/2023,2023,0,,NYK,CLE,1531.553519,1566.924039,0.5919511442107501,0.4080488557892499,1535.302934,1563.174623,,,,,,,1511.248527,1575.23331,0.510600977,0.489399023,105,103,68,43,56
1/24/2023,2023,0,,NOP,DEN,1533.176916,1617.332643,0.5227859470270448,0.47721405297295516,1528.896552,1621.613007,,,,,,,1528.742669,1562.469062,0.556535901,0.443464099,98,99,69,21,45
1/24/2023,2023,0,,DAL,WAS,1496.191396,1492.041067,0.6455504839779103,0.35444951602208974,1490.498552,1497.733911,,,,,,,1557.001006,1464.34587,0.731800547,0.268199453,126,127,55,47,51
1/24/2023,2023,0,,PHO,CHO,1516.024828,1401.053239,0.7751243591245284,0.22487564087547163,1524.618427,1392.45964,,,,,,,1524.46786,1419.941058,0.793872456,0.206127544,128,97,38,10,24
1/24/2023,2023,0,,LAL,LAC,1499.914358,1484.425359,0.6603396372095575,0.33966036279044254,1477.75216,1506.587557,,,,,,,1447.731312,1537.358444,0.479428392,0.520571608,115,133,47,86,67
1/25/2023,2023,0,,ORL,IND,1430.713464,1457.641784,0.6036350470789986,0.3963649529210014,1436.504879,1451.85037,,,,,,,1411.523134,1409.594591,0.672262018,0.327737982,126,120,18,17,18
1/25/2023,2023,0,,PHI,BRK,1598.292363,1592.554203,0.6476391257249663,0.3523608742750337,1602.401674,1588.444892,,,,,,,1630.195705,1558.15225,0.695141095,0.304858905,137,133,84,6,45
1/25/2023,2023,0,,MIL,DEN,1537.230686,1621.613007,0.5224605213087992,0.47753947869120084,1545.79514,1613.048554,,,,,,,1579.528073,1281.679993,0.919951179,0.080048821,107,99,19,2,11
1/25/2023,2023,0,,OKC,ATL,1541.568755,1505.856581,0.6859434378077234,0.3140565621922766,1530.738426,1516.68691,,,,,,,1485.686341,1563.8142,0.506426703,0.493573297,132,137,60,72,66
1/25/2023,2023,0,,HOU,WAS,1304.253613,1497.733911,0.368625992,0.631374008,1299.426301,1502.561224,,,,,,,1275.521848,1446.888587,0.424701973,0.575298027,103,108,6,20,13
1/25/2023,2023,0,,NOP,MIN,1528.896552,1483.297487,0.6980724050343566,0.30192759496564336,1513.515096,1498.678943,,,,,,,1539.218189,1494.651933,0.600728255,0.399271745,102,111,58,73,66
1/25/2023,2023,0,,GSW,MEM,1541.345936,1625.004825,0.5234994247577968,0.47650057524220324,1545.891288,1620.459473,,,,,,,1539.743392,1618.85381,0.488983853,0.511016147,122,120,80,42,61
1/25/2023,2023,0,,POR,UTA,1442.993555,1513.02468,0.5430220307039524,0.4569779692960476,1452.256077,1503.762157,,,,,,,1492.205938,1525.630529,0.56007847,0.43992153,134,124,54,84,69
1/25/2023,2023,0,,SAC,TOR,1547.018253,1483.429864,0.7194409969850942,0.2805590030149058,1521.803485,1508.644631,,,,,,,1529.35308,1540.874893,0.603346252,0.396653748,95,113,65,58,62
1/25/2023,2023,0,,LAL,SAS,1477.75216,1341.915281,0.7953671125253983,0.20463288747460173,1481.103573,1338.563867,,,,,,,1484.221883,1335.015791,0.739082571,0.260917429,113,104,16,11,14
1/26/2023,2023,0,,BOS,NYK,1647.052398,1535.302934,0.7718748243811582,0.22812517561884182,1636.661706,1545.693625,,,,,,,1659.159919,1527.710481,0.755149991,0.244850009,117,120,83,27,55
1/26/2023,2023,0,,CHO,CHI,1392.45964,1502.740199,0.48520940244038313,0.5147905975596169,1406.436317,1488.763522,,,,,,,1406.708281,1509.740874,0.451008536,0.548991464,111,96,33,22,28
1/26/2023,2023,0,,BRK,DET,1588.444892,1341.865804,0.880278445,0.11972155457221301,1566.328065,1363.982631,,,,,,,1557.906157,1329.278139,0.813639915,0.186360085,122,130,25,1,13
1/26/2023,2023,0,,HOU,CLE,1299.426301,1563.174623,0.2803732117287258,0.7196267882712741,1291.875056,1570.725869,,,,,,,1285.737089,1546.437768,0.212879572,0.787120428,95,113,16,3,10
1/26/2023,2023,0,,PHO,DAL,1524.618427,1490.498552,0.6839654927101777,0.3160345072898223,1514.92731,1500.189669,,,,,,,1516.818452,1554.522248,0.568819668,0.431180332,95,99,65,73,69
1/26/2023,2023,0,,LAC,SAS,1506.587557,1338.563867,0.8238813169233704,0.1761186830766296,1514.132096,1331.019328,,,,,,,1567.849354,1293.483472,0.905891396,0.094108604,138,100,20,6,13
1/27/2023,2023,0,,IND,MIL,1451.85037,1545.79514,0.5087132947804291,0.49128670521957085,1441.240614,1556.404896,,,,,,,1434.819555,1581.710169,0.39588486,0.60411514,131,141,53,21,37
1/27/2023,2023,0,,MIN,MEM,1498.678943,1620.459473,0.4686962934707018,0.5313037065292983,1510.587195,1608.55122,,,,,,,1517.932778,1597.37851,0.502817892,0.497182108,111,100,73,49,61
1/27/2023,2023,0,,OKC,CLE,1530.738426,1570.725869,0.5855162207089053,0.4144837792910947,1539.942579,1561.521716,,,,,,,1442.876254,1552.607193,0.529395095,0.470604905,112,100,49,22,36
1/27/2023,2023,0,,MIA,ORL,1572.178385,1436.504879,0.7952140043601788,0.20478599563982125,1574.603473,1434.07979,,,,,,,1586.57135,1425.366161,0.792827135,0.207172865,110,105,51,8,30
1/27/2023,2023,0,,GSW,TOR,1545.891288,1508.644631,0.6878431970853647,0.3121568029146353,1552.437211,1502.098708,,,,,,,1542.055213,1551.142608,0.588783876,0.411216124,129,117,69,71,70
1/28/2023,2023,0,,PHI,DEN,1602.401674,1613.048554,0.6258275125179399,0.3741724874820601,1608.277318,1607.172909,,,,,,,1604.127631,1608.183036,0.600801555,0.399198445,126,119,87,9,48
1/28/2023,2023,0,,BRK,NYK,1566.328065,1545.693625,0.6669511557783906,0.3330488442216094,1571.438584,1540.583106,,,,,,,1513.801291,1527.013806,0.584147124,0.415852876,122,115,59,41,50
1/28/2023,2023,0,,DET,HOU,1363.982631,1291.875056,0.7292322534008372,0.2707677465991628,1354.527007,1301.33068,,,,,,,1343.046313,1231.329188,0.754328199,0.245671801,114,117,1,0,1
1/28/2023,2023,0,,ORL,CHI,1434.07979,1488.763522,0.5648480335250028,0.4351519664749972,1415.549788,1507.293524,,,,,,,1421.314662,1494.319056,0.434248286,0.565751714,109,128,33,17,25
1/28/2023,2023,0,,ATL,LAC,1516.68691,1514.132096,0.6434461285130464,0.3565538714869536,1504.892968,1525.926038,,,,,,,1558.395686,1562.959189,0.616584867,0.383415133,113,120,74,73,74
1/28/2023,2023,0,,MIN,SAC,1510.587195,1521.803485,0.6250596448615319,0.37494035513846813,1516.477402,1515.913279,,,,,,,1524.277519,1513.836719,0.573911981,0.426088019,117,110,59,91,75
1/28/2023,2023,0,,NOP,WAS,1513.515096,1502.561224,0.6544599485572791,0.34554005144272093,1498.608613,1517.467707,,,,,,,1525.29964,1466.236968,0.680916894,0.319083106,103,113,48,57,53
1/28/2023,2023,0,,SAS,PHO,1331.019328,1514.92731,0.3815408616442458,0.6184591383557543,1323.598564,1522.348074,,,,,,,1301.783937,1520.072874,0.303843651,0.696156349,118,128,15,19,17
1/28/2023,2023,0,,BOS,LAL,1636.661706,1481.103573,0.8132261737680457,0.18677382623195427,1638.623149,1479.14213,,,,,,,1653.435998,1460.186554,0.833550279,0.166449721,125,121,71,18,45
1/28/2023,2023,0,,UTA,DAL,1503.762157,1500.189669,0.6447890041181562,0.3552109958818438,1509.718748,1494.233078,,,,,,,1525.404469,1467.391236,0.722562567,0.277437433,108,100,49,70,60
1/28/2023,2023,0,,POR,TOR,1452.256077,1502.098708,0.5716849485947267,0.42831505140527326,1434.114015,1520.240771,,,,,,,1478.28502,1549.620939,0.570996224,0.429003776,105,123,56,65,61
1/29/2023,2023,0,,CHO,MIA,1406.436317,1574.603473,0.4031392758943605,0.5968607241056395,1415.321527,1565.718264,,,,,,,1407.099422,1589.859397,0.357735796,0.642264204,122,117,48,9,29
1/29/2023,2023,0,,MEM,IND,1608.55122,1441.240614,0.8232849094366396,0.17671509056336043,1611.939279,1437.852555,,,,,,,1584.70117,1431.637049,0.783975341,0.216024659,112,100,52,10,31
1/29/2023,2023,0,,CLE,LAC,1561.521716,1525.926038,0.6857989550071902,0.31420104499280976,1571.764748,1515.683006,,,,,,,1582.305078,1364.160062,0.875334236,0.124665764,122,99,36,10,23
1/29/2023,2023,0,,MIL,NOP,1556.404896,1498.608613,0.7126620805075047,0.2873379194924953,1566.187586,1488.825923,,,,,,,1588.103596,1486.187429,0.78807455,0.21192545,135,110,65,18,42
1/30/2023,2023,0,,PHI,ORL,1608.277318,1415.549788,0.843575392,0.15642460829105997,1585.414922,1438.412185,,,,,,,1608.028728,1402.861053,0.834653767,0.165346233,109,119,50,2,26
1/30/2023,2023,0,,BRK,LAL,1571.438584,1479.14213,0.7515595690044315,0.24844043099556845,1577.746276,1472.834438,,,,,,,1515.367665,1334.003917,0.811500939,0.188499061,121,104,20,16,18
1/30/2023,2023,0,,SAS,WAS,1323.598564,1517.467707,0.36810518537195647,0.6318948146280435,1311.993095,1529.073176,,,,,,,1301.569059,1505.302218,0.328466407,0.671533593,106,127,14,21,18
1/30/2023,2023,0,,MIN,SAC,1516.477402,1515.913279,0.6408127894572756,0.3591872105427244,1504.752069,1527.638612,,,,,,,1522.010468,1512.724685,0.623369504,0.376630496,111,118,58,91,75
1/30/2023,2023,0,,OKC,GSW,1539.942579,1552.437211,0.6233334722258773,0.3766665277741227,1527.771687,1564.608102,,,,,,,1454.112862,1558.640411,0.478910101,0.521089899,120,128,52,79,66
1/30/2023,2023,0,,DAL,DET,1494.233078,1354.527007,0.7989683645482796,0.20103163545172043,1496.841853,1351.918232,,,,,,,1559.413727,1328.533338,0.85297183,0.14702817,111,105,25,10,18
1/30/2023,2023,0,,PHO,TOR,1522.348074,1520.240771,0.6428548976809635,0.3571451023190365,1528.343588,1514.245256,,,,,,,1521.288553,1561.550452,0.558902677,0.441097323,114,106,68,68,68
1/30/2023,2023,0,,POR,ATL,1434.114015,1504.892968,0.5419535915608263,0.45804640843917366,1439.775379,1499.231605,,,,,,,1485.283884,1524.015306,0.565845075,0.434154925,129,125,52,66,59
1/31/2023,2023,0,,CLE,MIA,1571.764748,1565.718264,0.6480440468240682,0.35195595317593176,1563.847105,1573.635906,,,,,,,1581.153724,1584.168849,0.608072446,0.391927554,97,100,81,21,51
1/31/2023,2023,0,,NYK,LAL,1540.583106,1472.834438,0.7242493960544318,0.27575060394556816,1527.64613,1485.771414,,,,,,,1526.569414,1467.394971,0.733981645,0.266018355,123,129,49,55,52
1/31/2023,2023,0,,MIL,CHO,1566.187586,1415.321527,0.8090889302098093,0.19091106979019068,1569.282959,1412.226155,,,,,,,1598.483447,1419.443812,0.816242759,0.183757241,124,115,52,1,27
1/31/2023,2023,0,,CHI,LAC,1507.293524,1515.683006,0.6288654201419399,0.3711345798580601,1497.742414,1525.234116,,,,,,,1503.636873,1565.355547,0.514540268,0.485459732,103,108,64,74,69
1/31/2023,2023,0,,DEN,NOP,1607.172909,1488.825923,0.778493084,0.22150691640019504,1610.843892,1485.15494,,,,,,,1606.963164,1501.108013,0.779278821,0.220721179,122,113,71,24,48
2/1/2023,2023,0,,MEM,POR,1611.939279,1439.775379,0.8273128508082093,0.17268714919179073,1589.989147,1461.725511,,,,,,,1617.836341,1485.776446,0.776296755,0.223703245,112,122,70,20,45
2/1/2023,2023,0,,PHI,ORL,1585.414922,1438.412185,0.8056301608681669,0.19436983913183314,1588.989192,1434.837914,,,,,,,1592.886059,1415.010513,0.807113907,0.192886093,105,94,50,1,26
2/1/2023,2023,0,,BOS,BRK,1638.623149,1577.746276,0.7162796762169651,0.2837203237830349,1652.961075,1563.40835,,,,,,,1654.71517,1518.886138,0.767743175,0.232256825,139,96,81,6,44
2/1/2023,2023,0,,MIN,GSW,1504.752069,1564.608102,0.5575160873064766,0.4424839126935234,1510.786135,1558.574036,,,,,,,1494.036957,1565.367384,0.516007501,0.483992499,119,114,63,86,75
2/1/2023,2023,0,,HOU,OKC,1301.33068,1527.771687,0.32566605986297265,0.6743339401370274,1312.933188,1516.169179,,,,,,,1276.438398,1454.928592,0.344470979,0.655529021,112,106,7,9,8
2/1/2023,2023,0,,SAS,SAC,1311.993095,1527.638612,0.3394583087582309,0.6605416912417691,1305.544251,1534.087456,,,,,,,1309.693452,1519.19874,0.325822051,0.674177949,109,119,17,23,20
2/1/2023,2023,0,,UTA,TOR,1509.718748,1514.245256,0.6340403696024478,0.3659596303975522,1513.520273,1510.443732,,,,,,,1531.202475,1560.56283,0.616865088,0.383134912,131,128,69,78,74
2/1/2023,2023,0,,PHO,ATL,1528.343588,1499.231605,0.6777013973026581,0.3222986026973419,1493.701079,1533.874113,,,,,,,1527.104689,1546.488585,0.595464707,0.404535293,100,132,66,65,66
2/2/2023,2023,0,,IND,LAL,1437.852555,1485.771414,0.574394394,0.42560560631740696,1433.007379,1490.61659,,,,,,,1468.783544,1481.007435,0.594318851,0.405681149,111,112,40,49,45
2/2/2023,2023,0,,CLE,MEM,1563.847105,1589.989147,0.6047174700102208,0.3952825299897792,1573.897034,1579.939219,,,,,,,1584.251869,1581.282218,0.678391451,0.321608549,128,113,81,7,44
2/2/2023,2023,0,,NYK,MIA,1527.64613,1573.635906,0.5771068394621566,0.4228931605378434,1531.563589,1569.718448,,,,,,,1494.072917,1595.34816,0.459952912,0.540047088,106,104,68,69,69
2/2/2023,2023,0,,CHI,CHO,1497.742414,1412.226155,0.744200667,0.255799333,1504.005277,1405.963292,,,,,,,1499.60274,1419.866774,0.71075763,0.28924237,114,98,34,13,24
2/2/2023,2023,0,,DAL,NOP,1496.841853,1485.15494,0.6554135823451763,0.3445864176548237,1501.294022,1480.702771,,,,,,,1565.028999,1502.802611,0.692115168,0.307884832,111,106,64,79,72
2/2/2023,2023,0,,DEN,GSW,1610.843892,1558.574036,0.7061038296967315,0.29389617030326853,1618.518657,1550.899271,,,,,,,1593.449809,1574.468272,0.745579321,0.254420679,134,117,81,22,52
2/2/2023,2023,0,,MIL,LAC,1569.282959,1525.234116,0.6961882421349855,0.30381175786501446,1571.485141,1523.031934,,,,,,,1599.506138,1549.99499,0.673712957,0.326287043,106,105,78,30,54
